file,Domain,sent_index,token_id,token_form,token_lemma,sense,sentence,de_aligned_forms,de_aligned_lemmas,de_sentence
Art15_en.conllu,Art,66,10,old,old,Judgement,"This is Yadira , and Yadira is five years old .",alt,alt,Das ist Yadira . Sie ist fünf Jahre alt .
Art15_en.conllu,Art,73,28,tired,tired,Affect,"He 's the shaman of the Huaorani , and he said to us , you know , I 'm an older man now ; I 'm getting tired , you know ; I 'm tired of spearing these oil workers .",müde,müde,"Er ist der Schamane der Huaorani und sagte uns : "" Wissen Sie , ich bin jetzt ein alter Mann . Ich werde müde , müde diese ganzen Öl - Arbeiter mit meinem Speer zu bekämpfen ."
Art15_en.conllu,Art,73,35,tired,tired,Affect,"He 's the shaman of the Huaorani , and he said to us , you know , I 'm an older man now ; I 'm getting tired , you know ; I 'm tired of spearing these oil workers .",,,"Er ist der Schamane der Huaorani und sagte uns : "" Wissen Sie , ich bin jetzt ein alter Mann . Ich werde müde , müde diese ganzen Öl - Arbeiter mit meinem Speer zu bekämpfen ."
Art15_en.conllu,Art,75,39,concerned,concerned,Affect,"And I was -- I usually travel alone when I do my work , but I did this -- I hosted a program for Discovery , and when I went down with the team , I was quite concerned about going in with a whole bunch of people , especially into the Huaorani , deep into the Huaorani tribe .",Gefühl,gefühl,"Normalerweise reise ich während meiner Arbeit allein . Doch ich habe einmal ein Programm in dem Team für Discovery moderiert . Ich hatte ein ungutes Gefühl , mit sovielen Leuten einen Stamm zu besuchen - und dann auch noch die Huaorani ."
Art15_en.conllu,Art,94,40,necessary,necessary,Appreciation,"What Dan Dennett said the other day -- having a curriculum where they study different religions , just to make a mental flexibility , give them a mental flexibility in different belief systems -- I think this is so necessary in our world today as you see these clash of beliefs taking place . And all the security issues they cause us .",notwendig,notwendig,"Wie schon Dan Dennett vor einigen Tagen sagte : Ein Lehrplan , welcher verschiedene Religionen behandelt , um mentale Flexibilität in verschiedenen Glaubenssystemen zu schaffen - Ich denke , dass das so notwendig in unserer Welt , wo es soviele Glaubenskämpfe gibt , Kämpfe , die zu vielen Sicherheitsproblemen führen ."
Art15_en.conllu,Art,97,28,Christian,christian,Judgement,"We now have 15 sites . We have one in Kathmandu , Nepal ; Dharamsala , India ; Takaungu , Kenya -- Takaungu is one - third Christian , one - third Muslim and one - third animist , the community is -- Ollantaytambo , Peru , and Arctic Village , Alaska .",Christen,christ,"Heute haben wir 15 Anlagen , eine in Kathmandu in Nepal ; Dharamsala , Indien ; Takaungu , Kenia - in Takaungu gibt es 1/3 Christen , 1/3 Muslime und 1/3 Animisten - Ollantaytambo in Peru , und Arctic Village in Alaska ."
Art15_en.conllu,Art,109,23,incredible,incredible,Judgement,"This is all their movies . We 've got about 60 movies that these kids have made , and they 're quite incredible .",unglaublich,unglaublich,"Das sind über 60 Filme , welche die Kinder gemacht haben und die sind ziemlich unglaublich ."
Art16_en.conllu,Art,2,12,minded,minded,Affect,"And almost , I would almost call it being simple - minded , but in the best sense of the word .",einfältig,einfältig,"Und beinahe , also ich würde es fast schon einfältig nennen , aber in dem besten Sinne des Wortes ."
Art16_en.conllu,Art,6,5,fortunate,fortunate,Affect,"So , I was fortunate enough to be born a very dreamy child .",Glück,glück,"Jedenfalls hatte ich das Glück , als ein sehr verträumtes Kind geboren zu werden ."
Art16_en.conllu,Art,7,5,busy,busy,Appreciation,"My older sister was busy torturing my parents , and they were busy torturing her .",damit beschäftigt,damit beschäftigen,"Meine ältere Schwester war damit beschäftigt , meine Eltern zu quälen , und sie waren wiederum damit beschäftigt , sie zu quälen ."
Art16_en.conllu,Art,7,13,busy,busy,Judgement,"My older sister was busy torturing my parents , and they were busy torturing her .",damit beschäftigt,damit beschäftigen,"Meine ältere Schwester war damit beschäftigt , meine Eltern zu quälen , und sie waren wiederum damit beschäftigt , sie zu quälen ."
Art16_en.conllu,Art,8,3,lucky,lucky,Affect,"I was lucky enough to be completely ignored , which is a fabulous thing , actually , I want to tell you .",das Glück,der glück,"Ich hatte das Glück , komplett ignoriert zu werden -- was wirklich eine ganz tolle Sache ist , das will ich Ihnen mal sagen ."
Art16_en.conllu,Art,9,5,able,able,Affect,"So , I was able to completely daydream my way through my life .",Lage,lage,"Ich war somit in der Lage , gänzlich tagträumend durch das Leben zu gehen ."
Art16_en.conllu,Art,22,20,right,right,Appreciation,"And the premise of M&amp ; Co was , we do n't know anything , but that 's all right , we 're going to do it anyway .",okay,okay,"Und die Prämisse von M &amp ; Company war , dass wir von nichts eine Ahnung hatten , aber das ist schon okay , wir machen es trotzdem ."
Art16_en.conllu,Art,25,50,collective,collective,Judgement,"And I -- and my full - time job , I landed the best job on Earth , was to daydream , and to actually come up with absurd ideas that -- fortunately , there were enough people there , and it was a team , it was a collective , it was not just me coming up with crazy ideas .",Kollektiv,kollektiv,"Und ich -- und mein Vollzeit - Job , ich hatte den besten Job der Welt , war es zu tagträumen , und mir einfach absurde Ideen einfallen zu lassen , die , zu dem Glück waren genügend Leute da -- und es war ein Team , ein Kollektiv , nicht nur ich habe mir verrückte Ideen einfallen lassen ."
Art16_en.conllu,Art,29,5,high,high,Judgement,"It was a very high , it was a very impersonal time in design and we wanted to say , the content is what 's important , not the package , not the wrapping .",wichtige,wichtig,"Das war eine sehr wichtige , aber auch eine sehr unpersönliche Zeit in dem Design und wir wollten einfach sagen , dass der Inhalt das ist , was zählt , nicht das Paket , nicht die Verpackung ."
Art16_en.conllu,Art,33,4,able,able,Affect,"But I am able to make the transition from working for children and -- from working for adults to children , and back and forth , because , you know , I can say that I 'm immature , and in a way , that 's true .",,,"Aber ich schaffe diesen Wechsel von dem Arbeiten für Kinder und -- von dem Arbeiten für Erwachsen zu den Kindern und wieder zurück , denn , nun ja , ich kann sagen , dass ich unreif bin , und irgendwie stimmt das auch ."
Art16_en.conllu,Art,33,38,immature,immature,Affect,"But I am able to make the transition from working for children and -- from working for adults to children , and back and forth , because , you know , I can say that I 'm immature , and in a way , that 's true .",unreif,unreif,"Aber ich schaffe diesen Wechsel von dem Arbeiten für Kinder und -- von dem Arbeiten für Erwachsen zu den Kindern und wieder zurück , denn , nun ja , ich kann sagen , dass ich unreif bin , und irgendwie stimmt das auch ."
Art16_en.conllu,Art,33,47,true,true,Appreciation,"But I am able to make the transition from working for children and -- from working for adults to children , and back and forth , because , you know , I can say that I 'm immature , and in a way , that 's true .",auch,auch,"Aber ich schaffe diesen Wechsel von dem Arbeiten für Kinder und -- von dem Arbeiten für Erwachsen zu den Kindern und wieder zurück , denn , nun ja , ich kann sagen , dass ich unreif bin , und irgendwie stimmt das auch ."
Art16_en.conllu,Art,34,22,proud,proud,Affect,"I do n't really -- I mean , I could tell you that I did n't understand , I 'm not proud of it , but I did n't understand let 's say 95 percent of the talks at this conference .",stolz,stolz,"Ich -- ich meine , ich könnte Ihnen sagen , dass ich nichts verstanden habe -- Ich bin nicht stolz darauf , aber ich habe bestimmt 95 Prozent der Vorträge auf dieser Konferenz nicht verstanden ."
Art16_en.conllu,Art,38,5,open,open,Affect,"So , I 'm open to the possibilities of not knowing and finding out something new .",offen,offen,Ich bin also offen für die Möglichkeit nicht zu wissen und dann was Neues zu entdecken .
Art16_en.conllu,Art,39,10,simple,simple,Affect,"So , in writing for children , it seems simple , and it is .",einfach,einfach,"Und so , schreiben für Kinder wirkt einfach , und das ist es auch ."
Art16_en.conllu,Art,42,14,good,good,Appreciation,"So , I hopefully am writing , you know , books that are good for children and for adults .",gefallen,fallen|gefallen,"Also hoffentlich schreibe ich Bücher , die Kindern und Erwachsenen gefallen ."
Art16_en.conllu,Art,52,34,random,random,Appreciation,"I ca n't stand the idea of anything that starts in the beginning , you know , beginning , middle and end . It really scares me , because my life is too random and too confused , and I enjoy it that way .",zufällig,zufällig,"Ich kann den Gedanken nicht ausstehen , das etwas an dem Anfang beginnt , Sie wissen schon , Anfang , Mitte , Ende , das macht mir einfach Angst , weil mein Leben viel zu zufällig und verwirrend ist , und ich das so mag ."
Art16_en.conllu,Art,54,6,able,able,Affect,"And so , I was able to put that into this story , which is an alphabet , and hopefully go on to something else .",,,"Also konnte ich das in diese Geschichte mit einbinden , die ein Alphabet ist , und hoffentlich führt das zu etwas anderem ."
Art16_en.conllu,Art,56,3,fortunate,fortunate,Affect,"I was fortunate also , to meet the man who 's sitting on the bed , though I gave him hair over here and he does n't have hair . Well , he has some hair but -- well , he used to have hair .",das Glück,der glück,"Ich hatte auch das Glück , den Mann zu treffen , der hier auf dem Bett sitzt , obwohl ich ihm hier Haare gegeben habe und er hat eigentlich keine Haare -- naja , also er hat ein paar Haare , also , er hatte mal Haare ."
Art16_en.conllu,Art,57,7,able,able,Affect,"And with him , I was able to do a project that was really fantastic .",,,"Und mit ihm konnte ich ein Projekt durchführen , das wirklich toll war ."
Art16_en.conllu,Art,57,15,fantastic,fantastic,Appreciation,"And with him , I was able to do a project that was really fantastic .",wirklich toll,wirklich toll,"Und mit ihm konnte ich ein Projekt durchführen , das wirklich toll war ."
Art16_en.conllu,Art,59,39,able,able,Affect,"And Rick and I were on our way to a party in the Bronx , and somebody said Bronxistan , and somebody said Ferreristan , and we came up with this New Yorker cover , which we were able to -- we did n't know what we were doin We were n't trying to be funny , we were n't trying to be -- well , we were trying to be funny actually , that 's not true .",,,"Und Rick und ich waren unterwegs zu einer Party in der Bronx , und jemand hat Bronxistan gesagt , und jemand anderes sagte Fareerristan , und so sind wir auf dieses New Yorker Cover gekommen , das wir -- also wir wussten nicht wirklich was wir taten , wir haben nicht versucht , lustig zu sein . wir haben nicht versucht -- also gut , wir haben schon versucht lustig zu sein , das ist so nicht wahr ."
Art16_en.conllu,Art,59,56,funny,funny,Affect,"And Rick and I were on our way to a party in the Bronx , and somebody said Bronxistan , and somebody said Ferreristan , and we came up with this New Yorker cover , which we were able to -- we did n't know what we were doin We were n't trying to be funny , we were n't trying to be -- well , we were trying to be funny actually , that 's not true .",lustig,lustig,"Und Rick und ich waren unterwegs zu einer Party in der Bronx , und jemand hat Bronxistan gesagt , und jemand anderes sagte Fareerristan , und so sind wir auf dieses New Yorker Cover gekommen , das wir -- also wir wussten nicht wirklich was wir taten , wir haben nicht versucht , lustig zu sein . wir haben nicht versucht -- also gut , wir haben schon versucht lustig zu sein , das ist so nicht wahr ."
Art16_en.conllu,Art,59,72,funny,funny,Affect,"And Rick and I were on our way to a party in the Bronx , and somebody said Bronxistan , and somebody said Ferreristan , and we came up with this New Yorker cover , which we were able to -- we did n't know what we were doin We were n't trying to be funny , we were n't trying to be -- well , we were trying to be funny actually , that 's not true .",lustig,lustig,"Und Rick und ich waren unterwegs zu einer Party in der Bronx , und jemand hat Bronxistan gesagt , und jemand anderes sagte Fareerristan , und so sind wir auf dieses New Yorker Cover gekommen , das wir -- also wir wussten nicht wirklich was wir taten , wir haben nicht versucht , lustig zu sein . wir haben nicht versucht -- also gut , wir haben schon versucht lustig zu sein , das ist so nicht wahr ."
